Date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,PS,TQV,CLOUD_AMT,TOA_SW_DWN,City
6/4/2022,14.44,18.68,10.26,79.82,11.92,6.04,4.3378,7.8996,100.67,25.7,92.79,11.3686,Cardiff
6/5/2022,12.48,14.7,10.39,89.7,20.61,2.33,1.5053,7.2305,100.4,26.94,99.35,11.3918,Cardiff
6/6/2022,14.76,17.92,11.44,81.64,1.17,1.45,4.1957,8.1782,100.25,19.59,77.44,11.4137,Cardiff
6/7/2022,15.57,19.58,10.51,84.01,1.92,2.16,4.591,8.2123,99.82,22.5,80.61,11.4336,Cardiff
6/8/2022,14.85,17.38,12.19,82.58,0.53,5.29,6.6475,8.4818,99.48,17,64.55,11.4526,Cardiff
6/9/2022,15,17.95,10.89,87.48,1.49,4.1,2.8224,8.3539,100.24,22.08,85.02,11.4703,Cardiff
6/10/2022,15.1,18.24,12.14,81.21,0.24,4.5,6.9062,8.5745,100.59,14.34,45.68,11.4878,Cardiff
6/11/2022,14.48,17.59,11.55,83.66,0.52,4.87,6.8573,8.4578,100.97,15.93,38.8,11.5032,Cardiff
6/12/2022,13.97,17.18,10.48,80.54,0.08,3.99,7.1837,8.4014,101.27,15.72,40.3,11.5159,Cardiff
6/13/2022,13.55,17.52,9.13,77.69,0.01,2.56,6.6703,8.4218,101.33,14.62,46.6,11.5267,Cardiff
6/14/2022,14.62,19.38,8.55,71.28,0,1.1,7.7784,8.5543,100.91,12.88,26.84,11.5339,Cardiff
6/15/2022,15.68,20.04,10.8,73.71,0,1.89,7.3222,8.3933,100.74,15.23,27.43,11.5404,Cardiff
6/16/2022,17.23,22.76,11.14,71.6,0,1.51,7.0363,8.1785,101,22.95,87.67,11.5469,Cardiff
6/17/2022,17.96,23.68,13.13,82.14,0.01,3.28,7.501,7.895,100.76,27.6,40.32,11.5526,Cardiff
6/18/2022,13.59,16,9.58,87.99,13.25,4.15,2.3616,7.8317,100.71,33.9,88.7,11.557,Cardiff
6/19/2022,13.27,17.47,8.53,81.84,3.32,4.17,4.4352,8.5039,100.4,20.68,92.26,11.5594,Cardiff
6/20/2022,15.51,19.44,10.75,72.81,0.01,2.89,8.448,8.6978,100.72,13.07,29.87,11.5584,Cardiff
6/21/2022,17.06,21.51,11.6,66.15,0,1.14,7.8854,8.5577,100.3,12.52,37.83,11.556,Cardiff
6/22/2022,18.29,23.48,11.62,71.26,0,2.15,8.0753,8.2978,100.2,16,8.87,11.5522,Cardiff
6/23/2022,18.14,21.89,13.45,72.38,0.26,1.72,5.4194,7.956,99.75,23.59,62.64,11.5488,Cardiff
6/24/2022,16.15,19.03,12.89,85.6,2.65,4.36,2.7156,8.0892,99.06,25.66,87.73,11.5435,Cardiff
6/25/2022,14.25,17.27,11.39,78.38,2.43,5.26,5.9676,8.4842,99.32,16.01,56.33,11.5361,Cardiff
6/26/2022,14.8,18.13,11.53,77.89,1.24,5.6,6.1433,8.4845,99.75,16.89,72.43,11.527,Cardiff
6/27/2022,13.68,16.47,11.33,80.64,3.14,3.9,6.3895,8.4691,100.37,19.42,73.27,11.5164,Cardiff
6/28/2022,14.52,18.11,10.74,84.57,3.33,5.52,2.8762,8.2056,100.25,24.54,89.61,11.5054,Cardiff
6/29/2022,14.74,17.94,12.07,84.61,3.22,3.3,4.9169,8.316,99.84,21.42,89.48,11.4929,Cardiff
6/30/2022,13.99,16.93,10.54,81.72,2.94,2.4,5.5483,8.3042,99.98,19.97,75.55,11.4787,Cardiff
7/1/2022,14.68,17.23,11.21,80.29,0.99,4.21,5.3059,8.2478,100.45,20.23,69.9,11.4636,Cardiff
7/2/2022,14.67,17.26,11.83,85.16,2.82,4.26,4.2072,8.3134,100.53,20.9,73.33,11.4463,Cardiff
7/3/2022,14.92,18.32,11.44,82.17,0.8,3.08,5.4139,8.3724,100.84,19.43,74.82,11.4271,Cardiff
7/4/2022,14.69,18.29,10.68,80.41,0.03,3.42,5.2594,8.4226,101.06,16.79,73.01,11.4067,Cardiff
7/5/2022,15.66,19.55,10.49,81.99,0.03,3.09,5.1523,8.1833,101.43,24.25,53.45,11.3856,Cardiff
7/6/2022,16.78,20.29,12.26,83.82,0.07,3.66,5.6093,8.0885,101.61,29.08,64.34,11.3635,Cardiff
7/7/2022,17.68,21.75,13.26,81.05,0.03,2.72,6.5969,8.3038,101.82,21.44,37.2,11.3395,Cardiff
7/8/2022,17.97,22.92,12.54,80.23,0,2.32,7.6219,8.0966,102.09,21.46,27.64,11.3124,Cardiff
7/9/2022,17.99,22.75,12.05,78.75,0,2.37,7.9723,8.1907,101.91,20.74,7.39,11.2838,Cardiff
7/10/2022,18.4,23.53,11.6,70.8,0,1.5,7.9783,8.1348,101.52,21.88,13.62,11.2531,Cardiff
7/11/2022,20.16,24.97,14.81,70.71,0,1.54,7.4242,8.0887,101.11,21.83,45.87,11.2236,Cardiff
7/12/2022,19.65,24.08,16.49,73.38,0.3,1.34,3.9031,7.903,101.07,30.44,94.31,11.1926,Cardiff
7/13/2022,18.31,21.9,13.55,78.17,0.08,2.3,6.5796,8.0383,101.1,21.65,75.38,11.1605,Cardiff
7/14/2022,16.52,20.79,11.13,73.12,0,2.96,7.4777,8.1146,101.29,18.26,23.65,11.1269,Cardiff
7/15/2022,16.93,20.71,12.29,74.95,0,2.49,6.4812,7.8809,101.31,22.63,56.48,11.0918,Cardiff
7/16/2022,18.28,23.44,12.19,75.19,0,1.64,7.5852,7.7338,101.34,25.29,39.93,11.0556,Cardiff
7/17/2022,20.34,25.45,15.12,66.87,0,2.7,6.8786,7.5869,101.18,21.65,73.04,11.0179,Cardiff
7/18/2022,22.51,30.42,14.82,65.41,0,2.2,6.9895,7.4184,100.63,22.98,25.35,10.9788,Cardiff
7/19/2022,22.12,27.94,17.34,72.74,1.59,3.22,5.5975,7.0555,99.92,29.81,42.63,10.9385,Cardiff
7/20/2022,19.17,22.42,15.41,83.09,0.78,2.78,2.8128,7.2648,100.47,29.95,79.57,10.897,Cardiff
7/21/2022,17.59,21.46,12.79,75.42,0.15,2.12,5.569,7.549,101.03,23.11,66.14,10.8535,Cardiff
7/22/2022,17.7,21.07,13.66,80.59,0.7,1.84,4.0421,7.1218,100.76,24.31,81.1,10.8084,Cardiff
7/23/2022,17.77,20.79,13.23,84.63,2.04,4.09,2.7365,7.3939,100.59,34.17,89.72,10.7626,Cardiff
7/24/2022,19.32,22.83,16.83,85.94,2.83,5.58,3.0686,7.5211,100,34.43,93.64,10.7158,Cardiff
7/25/2022,17.41,20.67,13.64,81.42,1.94,4.94,4.4844,7.7179,100.01,22.52,77.71,10.6685,Cardiff
7/26/2022,15.86,19.89,12.15,74.56,0.03,2.94,5.1094,7.6344,100.85,16.69,61.99,10.6195,Cardiff
7/27/2022,16.08,19.62,10.21,74.93,0.08,1.79,3.93,7.4232,100.74,21.77,80.02,10.5696,Cardiff
7/28/2022,18.06,22.26,14.45,72.29,0.18,1.82,3.3881,6.8664,100.45,27.17,94.51,10.5182,Cardiff
7/29/2022,18.8,23.07,14.8,70.43,0.04,1.81,5.7998,7.1256,100.69,28.28,61.05,10.4654,Cardiff
7/30/2022,18.39,21.4,15.28,87.23,1.9,3.87,2.8706,7.1606,100.65,36.53,96.17,10.4117,Cardiff
7/31/2022,19.4,22.15,15.86,86.09,2.96,3.97,4.836,7.326,100.52,29.5,74,10.3574,Cardiff
8/1/2022,17.98,21.8,13.57,80.46,0.98,2.46,6.3216,7.2204,100.67,33.18,76.46,10.3027,Cardiff
8/2/2022,20.09,23.23,17.75,88.42,2.14,5.18,2.9165,7.1942,100.25,37.69,92.22,10.2468,Cardiff
8/3/2022,18.62,21.56,14.61,84.56,1.08,4.18,4.9596,7.2684,100.16,26.56,73.6,10.1906,Cardiff
8/4/2022,16.55,19.28,12.65,74.29,0.15,3.65,6.2818,7.5089,100.56,16.83,70.66,10.133,Cardiff
8/5/2022,15.08,18.63,11.06,71.89,0.01,3.57,6.3811,7.4935,101.29,14.45,55.74,10.0747,Cardiff
8/6/2022,15.89,20.73,9.81,69.16,0,2.25,6.8347,7.2415,101.74,19.39,31.63,10.0157,Cardiff
8/7/2022,17.36,22.58,11.37,70.13,0,2.22,7.1383,7.236,101.5,19.13,13.39,9.9557,Cardiff
8/8/2022,18.42,23.93,11.8,72.94,0.01,2.23,7.2449,7.2766,101.55,15.98,5.57,9.8933,Cardiff
8/9/2022,19.88,25.98,13.16,71.21,0.02,1.72,6.8513,7.0135,101.67,19.67,11.88,9.8294,Cardiff
8/10/2022,20.96,27.33,14.59,60.7,0,1.98,6.9355,6.9391,101.35,18.63,1.28,9.7654,Cardiff
8/11/2022,21.62,28.23,15.36,61.75,0,2.25,6.9017,6.9079,100.99,18.23,1.18,9.7008,Cardiff
8/12/2022,22.49,29.64,15.91,60.31,0,2.46,6.7123,6.7231,100.63,19.91,1.1,9.635,Cardiff
8/13/2022,22.9,30.31,16.36,62.4,0,2.05,6.2863,6.4402,100.19,21.8,20.14,9.5683,Cardiff
8/14/2022,22.66,29.37,16.31,61.55,0,1.47,5.6213,6.0727,99.49,21.41,47.91,9.5011,Cardiff
8/15/2022,20.51,24.6,17.56,69.96,1.08,1.05,2.886,5.8805,99.17,29.58,83.45,9.4322,Cardiff
8/16/2022,18.53,20.5,16.42,84.09,6.83,1.65,2.3062,5.7173,99.61,31.77,97.9,9.3631,Cardiff
8/17/2022,18.48,22.51,15.79,83.36,1.86,3.53,2.5658,5.8963,100.16,29.07,92.83,9.2938,Cardiff
8/18/2022,18.5,21.66,14.99,84.42,1.24,3.51,3.2623,6.4008,100.24,32.25,95.51,9.2237,Cardiff
8/19/2022,16.85,19.72,13.87,78.96,0.17,3.84,5.153,6.6967,100.41,17.74,55.89,9.1531,Cardiff
8/20/2022,17.32,20.97,13.91,81.5,0.56,4.16,4.7558,6.4932,100.5,22.16,61.68,9.0816,Cardiff
8/21/2022,18.04,21.9,14.63,79.59,0.17,2.48,4.0399,6.3274,100.34,27.29,85.63,9.0094,Cardiff
8/22/2022,18.24,22.16,13.61,88.78,1.38,2.9,2.483,6.1829,100.06,31.62,88.66,8.9354,Cardiff
8/23/2022,18.92,22.46,14.93,88.05,1.31,2.53,3.5712,6.1598,100.13,34.42,88.65,8.861,Cardiff
8/24/2022,19.55,23.24,16.03,87.27,3.89,3.21,2.7672,6.0396,100.36,34.89,97.02,8.7866,Cardiff
8/25/2022,17.04,21.38,13.25,77,0.39,3,4.818,6.2938,100.72,21.67,58.35,8.7118,Cardiff
8/26/2022,16.88,21.18,13.03,78.87,1.56,1.89,4.0764,6.0958,100.76,23.12,58.5,8.6369,Cardiff
8/27/2022,17.54,22.46,12.83,77.75,0.23,2.44,4.9757,5.9006,100.73,26.7,59.55,8.5615,Cardiff
8/28/2022,17.85,21.84,14.35,73.57,0,2.55,4.1076,5.7811,100.96,25.58,92.63,8.4854,Cardiff
8/29/2022,17.68,22.29,13.05,72.17,0.01,3.97,5.1142,5.7622,101.08,22.72,42.36,8.4082,Cardiff
8/30/2022,16.61,21.16,12.29,77.93,0.02,4.4,4.6841,5.8836,101.22,21.19,53.27,8.3306,Cardiff
8/31/2022,17.6,22.37,12.87,72.96,0.03,4.58,4.3932,5.7886,101.21,18.3,74.95,8.2538,Cardiff
9/1/2022,17.64,21.77,13.72,76.37,0.08,4.44,2.8858,5.3256,100.74,23.6,93.21,8.1773,Cardiff
9/2/2022,18.57,23.77,15.06,77.25,0.66,2.38,3.781,5.1499,100.05,28.1,76.64,8.0998,Cardiff
9/3/2022,17.09,19.9,15.14,86.58,2.23,3.3,2.3417,5.2255,99.62,31.4,97.87,8.0218,Cardiff
9/4/2022,18.42,21.1,16.66,88.92,12.21,4.99,2.629,5.3158,99.94,32.48,97.28,7.9426,Cardiff
9/5/2022,18.04,20.51,14.05,88.46,6.41,3.91,3.0684,5.4862,100.14,25.6,70.78,7.8631,Cardiff
9/6/2022,16.67,20.68,14.55,85.75,1.26,4.24,3.463,5.3532,99.74,23.84,82.15,7.7837,Cardiff
9/7/2022,16.83,19.73,14.55,84.79,4.33,4.53,3.6043,5.3453,99.37,24.49,80.89,7.7033,Cardiff
9/8/2022,16,18.52,14.67,90.51,11.22,3.5,2.6112,5.1761,98.98,28.21,92.93,7.6229,Cardiff
9/9/2022,16.12,19.24,13.72,87.31,2.19,3.67,2.6407,5.0849,99.64,25.63,80.37,7.542,Cardiff
9/10/2022,16.65,20.79,12.29,81.47,1.25,1.79,3.5712,5.0952,100.49,24.44,49.08,7.4611,Cardiff
9/11/2022,16.53,20.43,11.98,83.38,0.91,2.98,3.102,5.0153,100.47,31.45,92.13,7.3788,Cardiff
9/12/2022,18.74,22.93,15.14,84.91,0.51,1.73,2.9038,4.8528,99.97,37.27,97.9,7.296,Cardiff
9/13/2022,15.47,18.01,13.51,83.75,3.14,4.07,2.1624,4.759,99.88,38,98.08,7.2139,Cardiff
9/14/2022,15.09,20.01,11.1,82.18,0.17,3.1,4.6877,4.9284,99.69,17.73,55.98,7.1323,Cardiff
9/15/2022,14.35,18.3,11.2,75.53,0.01,3.35,3.1008,4.8497,100.28,18.17,79.54,7.0507,Cardiff
9/16/2022,12.62,16.92,8.89,75.68,0.01,3.48,4.4074,5.1144,100.82,12.28,47.3,6.967,Cardiff
9/17/2022,12.23,16.97,8.05,74.3,0,2.58,4.499,4.9087,101.15,13.78,38.92,6.8839,Cardiff
9/18/2022,12.68,17.56,7.88,78.85,0.02,2.83,3.5431,4.7381,101.1,16.91,53.49,6.8011,Cardiff
9/19/2022,13.69,18,9.5,84.55,0.13,1.75,2.2901,4.4746,101.3,21.15,68.4,6.7186,Cardiff
9/20/2022,14.43,18.73,11.38,82.19,0.03,1.13,3.3466,4.3351,101.43,22.24,63.7,6.636,Cardiff
9/21/2022,15.16,19.2,12.14,77.42,0,1.67,3.3922,4.4474,101.29,20.05,73.04,6.5532,Cardiff
9/22/2022,14.49,17.92,10.56,87.51,3.65,2.99,2.5481,4.1726,100.66,21.35,96.3,6.4704,Cardiff
9/23/2022,14.44,18.34,10.74,80.17,0.71,3.24,3.8443,4.5917,100.43,16.57,51.94,6.3876,Cardiff
9/24/2022,12.5,16.67,8.91,79.44,0.08,3.32,3.6343,4.3855,100.71,13.88,62.24,6.3046,Cardiff
9/25/2022,11.82,15.52,7.26,80.58,0.11,3.2,2.6786,4.3738,100.72,16.97,76.73,6.222,Cardiff
9/26/2022,13.13,15.15,10.53,80.51,3.25,5.88,3.0194,4.403,99.36,15.77,82.26,6.1399,Cardiff
9/27/2022,11.75,15.07,9.47,81.88,0.82,4.62,1.9406,4.2996,99.13,15.42,96.46,6.0581,Cardiff
9/28/2022,10.73,14.38,7.86,84.9,1.46,3.3,2.5838,4.2235,98.98,14.78,75.37,5.977,Cardiff
9/29/2022,12.23,16.2,8.07,83.73,4.1,3.19,2.3119,3.9389,99.34,16.95,62.51,5.8954,Cardiff
9/30/2022,13.07,15.65,9.66,93.96,11.16,5.07,1.3644,3.8606,99.2,23.7,78.97,5.8145,Cardiff
10/1/2022,14.51,16.98,12.69,85.43,1.82,5.42,2.9146,3.9977,99.65,19.23,78.73,5.7331,Cardiff
10/2/2022,13.65,17.3,10.29,82.51,1.5,2.25,3.39,4.0224,100.94,15.93,66.74,5.6513,Cardiff
10/3/2022,13.76,18.56,8.13,86.9,0.17,2.69,2.5234,3.7675,101.14,20.2,95.49,5.5697,Cardiff
10/4/2022,14.93,17.84,12.05,91.89,3.46,5.32,1.4076,3.6838,100.26,28.47,97.62,5.4888,Cardiff
10/5/2022,14.34,16.53,11.17,83.37,5.47,7,1.4789,3.6967,100,23.81,74.57,5.4084,Cardiff
10/6/2022,13.48,17.15,9.83,85.79,1.36,4.65,2.4677,3.5664,101.4,18.13,50.57,5.3287,Cardiff
10/7/2022,13.48,16.55,9.87,88.33,3.03,5.1,1.9867,3.6053,100.7,16.61,68.6,5.2498,Cardiff
10/8/2022,11.34,15.68,7.89,82.38,0.09,2.28,3.349,3.6562,101.13,11.46,43.66,5.1706,Cardiff
10/9/2022,12,16.16,7.4,84.66,0.09,3.93,2.2111,3.4937,100.29,15.12,73.2,5.0916,Cardiff
10/10/2022,11.69,15.39,8.54,79.43,2.03,3.22,3.4997,3.629,100.79,12.8,38.27,5.0131,Cardiff
10/11/2022,10.41,14.85,6.96,75.66,0,1.46,2.8682,3.4682,101.42,11.06,63.26,4.9356,Cardiff
10/12/2022,12.2,14.95,8.8,91.68,1.76,3.28,1.565,3.2554,100.75,20.93,97.06,4.8595,Cardiff
10/13/2022,12.8,16.54,10.64,81.22,0.6,0.91,2.7806,3.2866,100.35,17.33,68.65,4.783,Cardiff
10/14/2022,12.68,15.41,10.46,91.82,2.29,2.95,2.1235,3.1414,99.74,20.46,82.25,4.7064,Cardiff
10/15/2022,12.76,15.19,11.28,84.3,4.25,5.88,2.5039,3.2438,99.06,15,65.56,4.6298,Cardiff
10/16/2022,13.15,16.17,8.67,82.58,4.68,4.22,2.5378,3.1416,99.55,17.47,66.61,4.5545,Cardiff
10/17/2022,13.47,16.46,10.52,87.14,1.32,3.48,2.6266,3.155,100.48,13.43,55.24,4.4796,Cardiff
10/18/2022,12.3,17.69,7.21,81.16,1.77,3.51,2.5846,2.987,101.36,17.97,56.31,4.4057,Cardiff
10/19/2022,14.22,18.47,11.47,87.93,3.41,6.13,1.7069,2.6071,100.35,28.85,95.86,4.3325,Cardiff
10/20/2022,13.68,17.06,10.86,90.13,2.37,2.24,1.5427,2.7689,99.37,20.97,77.88,4.26,Cardiff
10/21/2022,14.49,15.81,11.83,94.77,11.73,5.23,1.1863,2.6292,98.55,25.72,86.59,4.188,Cardiff
10/22/2022,13.75,16.75,11.34,94.03,2.74,3.63,1.2763,2.7264,99.53,20.26,89.43,4.117,Cardiff
10/23/2022,14.87,17.3,12.89,90.83,15.04,3.12,1.9008,2.5481,98.59,24.43,91.14,4.0464,Cardiff
10/24/2022,13,15.65,11.53,91.41,2.39,4.19,1.6867,2.5891,99.07,20.33,77.3,3.9768,Cardiff
10/25/2022,13.51,16.43,10.35,91.68,2.77,4.21,1.5751,2.5786,99.6,23.06,86.41,3.9079,Cardiff
10/26/2022,14.94,17.37,13.12,89.38,0.86,5.45,1.9622,2.5481,99.61,18.96,78.51,3.84,Cardiff
10/27/2022,15.56,18.19,13.86,93.38,3.54,4.06,1.1474,2.3208,99.91,26.99,98.61,3.7728,Cardiff
10/28/2022,14.23,16.43,10.73,88.97,3.91,4.52,1.7256,2.4732,100.13,20.11,90.81,3.707,Cardiff
10/29/2022,14.45,17.56,10.94,95.1,4.96,4.47,1.1335,2.0933,99.88,26.36,94.55,3.6418,Cardiff
10/30/2022,13.28,15.46,11.98,93.28,2.53,4.65,1.4359,2.3376,99.97,18.96,78.75,3.5774,Cardiff
10/31/2022,13.44,15.32,12.29,92.31,8.6,4.61,1.5134,2.2594,99.53,20.48,83.25,3.5138,Cardiff
11/1/2022,11.95,13.96,10.06,85.44,9.47,7.08,1.2468,2.274,99.27,16.3,87.49,3.4514,Cardiff
11/2/2022,11.79,14.09,9.03,87.96,7.87,6.61,0.9574,2.1132,99.76,16.57,75.26,3.3902,Cardiff
11/3/2022,10.23,12.27,8.96,89.24,12.63,3.12,1.4618,2.2426,98.73,15.81,89.28,3.33,Cardiff
11/4/2022,8.79,12.16,6.4,89.55,0.63,3.71,1.8216,2.1998,100.03,11.26,65.99,3.2705,Cardiff
11/5/2022,11.29,13.78,8.97,95.85,7.71,3.88,0.5306,2.0446,99.9,21.13,76.42,3.2117,Cardiff
11/6/2022,11.06,12.86,9.16,92.75,5.41,4.53,1.0054,2.0635,98.93,16.86,79.67,3.1541,Cardiff
11/7/2022,12.74,14.44,10.89,91.86,7.18,6.96,0.4889,1.8326,98.75,22.72,99.21,3.0972,Cardiff
11/8/2022,11.75,13.28,10.16,89.77,7.91,6.51,1.0862,1.9793,98.22,17.9,83.36,3.0415,Cardiff
11/9/2022,10.97,12.69,9.74,90.72,2.41,4.82,1.465,1.9577,99.42,17.5,68.35,2.987,Cardiff
11/10/2022,12.43,13.84,10.49,93.61,1.21,5.65,0.7018,1.8307,100.57,17.5,96.27,2.9338,Cardiff
11/11/2022,13.08,15.5,10.47,93.13,0.31,5.04,0.7829,1.8228,101.09,15.15,86.83,2.8814,Cardiff
11/12/2022,11.53,15.97,8.09,95.42,0.2,3.63,1.2485,1.687,101.13,17.82,48.38,2.8303,Cardiff
11/13/2022,12.06,15.86,10.37,95.7,0.27,3.85,1.5286,1.6495,100.4,18.64,42.41,2.7804,Cardiff
11/14/2022,10.67,13.87,7.66,94.78,1.88,2.96,0.7402,1.6274,99.45,20.41,95.27,2.7319,Cardiff
11/15/2022,10.16,12.27,8.07,89.27,17.03,4.8,1.0195,1.7047,97.98,18.58,89.1,2.6844,Cardiff
11/16/2022,8.83,11.12,6.65,95.2,6.72,3.27,0.8986,1.6745,97.46,15.34,92.49,2.6381,Cardiff
11/17/2022,9.21,11.22,8.37,89.53,0.4,5.16,1.0522,1.5823,97.59,13.66,85.25,2.593,Cardiff
11/18/2022,8,10.65,4.8,88.44,0.71,4.45,1.2415,1.6819,99.1,11.25,46.23,2.5493,Cardiff
11/19/2022,6.18,9.89,3.31,91.22,1.45,2.33,1.2881,1.6723,100.06,10.34,62.57,2.5066,Cardiff
11/20/2022,8.05,10.23,5.77,92.06,2.44,3.78,0.9754,1.6032,99.61,12.15,68.49,2.465,Cardiff
11/21/2022,7.35,8.96,5.98,93.3,17.92,5,0.408,1.4453,97.96,14.89,87.72,2.4245,Cardiff
11/22/2022,7.72,9.85,6.21,92.55,4.01,2.82,1.1561,1.4794,97.72,13.31,61.56,2.3854,Cardiff
11/23/2022,9.3,10.63,7.17,87.67,11.93,6.34,1.0063,1.4741,97.8,14.72,75.71,2.3479,Cardiff
11/24/2022,9.15,11.49,6.94,91.14,7.14,6.14,0.4999,1.422,98.74,13.46,73.38,2.3117,Cardiff
11/25/2022,8.92,11.69,6.62,92.55,0.62,3.85,1.231,1.4599,100.26,12.45,57.23,2.2769,Cardiff
11/26/2022,10.3,12.6,8.64,94.65,11.86,6,0.5659,1.3668,100.54,22.86,99.87,2.243,Cardiff
11/27/2022,9.59,12.61,6.97,97.21,0.63,2.69,0.5738,1.4081,99.88,13.78,87.96,2.2104,Cardiff
11/28/2022,7.21,9.9,4.29,96.11,2.55,2.68,1.0363,1.3562,99.69,13.16,45.44,2.179,Cardiff
11/29/2022,4.76,5.53,4.09,97.84,0.77,1.66,0.7049,1.326,100.8,10.9,82.89,2.1487,Cardiff
11/30/2022,5.69,7.48,3.58,97.58,0.35,2.47,0.5921,1.2686,101.26,13.29,88.74,2.1202,Cardiff
12/1/2022,4.52,7.52,3.24,97.07,0.18,1.58,0.7327,1.231,101.65,13.26,73.14,2.0928,Cardiff
12/2/2022,4.02,5.39,2.86,96.71,0.28,3.18,0.6449,1.1062,101.4,14.5,82.15,2.0666,Cardiff
12/3/2022,4.71,6.55,2.8,94.78,0.23,4.94,0.6494,1.1693,100.92,9.69,90.39,2.0417,Cardiff
12/4/2022,3.27,5.19,2.35,96.38,0.3,4.6,0.4128,1.1306,100.57,10.92,94.29,2.0179,Cardiff
12/5/2022,4.7,6.7,2.23,96.57,0.25,4.25,0.5477,1.1057,101.08,12.77,98.64,1.9954,Cardiff
12/6/2022,3.16,5.35,1.81,96.03,0.09,3.41,0.8134,1.1902,101.28,9.3,78.33,1.9742,Cardiff
12/7/2022,1.98,4.82,0.27,92.56,0.06,2.13,0.816,1.2041,101,8.63,60.32,1.9546,Cardiff
12/8/2022,1.48,4.3,-1.04,92.05,0.35,1.63,0.9811,1.2142,100.01,8.57,60.93,1.9366,Cardiff
12/9/2022,0.57,3.55,-1.78,92.47,0.06,2.03,1.1105,1.2408,99.76,6.49,50.12,1.92,Cardiff
12/10/2022,1.76,4.41,0.52,91.46,0.63,2.02,1.0001,1.193,99.75,8.68,79.26,1.9044,Cardiff
12/11/2022,1.48,2.52,-0.12,90.47,0.93,1.51,0.5114,1.139,99.58,8.07,96.26,1.89,Cardiff
12/12/2022,-0.4,0.27,-1.45,92.88,0.56,2.19,0.5141,1.1515,99.63,5.61,94.8,1.877,Cardiff
12/13/2022,0.08,0.63,-0.62,96.75,0.1,3.69,0.2791,1.1184,99.41,8.86,99.25,1.8655,Cardiff
12/14/2022,-1.03,0.99,-2.74,96.46,0.04,4.35,0.7262,1.1885,99.5,4.85,87.51,1.8552,Cardiff
12/15/2022,-1.37,2.13,-3.39,96.36,0.02,2.82,1.1362,1.2204,100.04,4.08,52.18,1.8463,Cardiff
12/16/2022,-0.46,2.07,-2.04,97.6,0.18,1.76,1.0522,1.1791,100.62,6.24,78.17,1.8386,Cardiff
12/17/2022,1.95,5.01,0.32,95.22,0.18,2.91,0.5388,1.1042,100.77,8.04,99.57,1.8324,Cardiff
12/18/2022,4.93,9.8,1.05,95.49,11.92,5.82,0.2609,1.0471,99.77,20.21,99.69,1.8276,Cardiff
12/19/2022,11.75,12.51,9.97,95.48,6.68,7.23,0.3898,1.0368,99,24.24,98.17,1.8242,Cardiff
12/20/2022,8.01,11.77,6.01,95.38,5.8,3.89,0.8863,1.1518,99.39,13.3,72.09,1.8221,Cardiff
12/21/2022,6.9,9.1,5.2,97.31,2.65,3.4,0.8006,1.1299,99.32,14.89,84.22,1.8211,Cardiff
12/22/2022,8.09,9.69,5.22,97.63,2.53,2.81,0.5352,1.0793,99.09,17.45,69.23,1.8211,Cardiff
12/23/2022,8.75,10.89,7.64,95.9,15.47,4.15,0.6713,1.0644,98.92,17.5,69.56,1.823,Cardiff
12/24/2022,7.85,9.59,5.43,97.42,2.03,3.8,0.7829,1.1191,99.54,11.92,59.09,1.8259,Cardiff
12/25/2022,8.72,10.38,7.79,96.09,3.02,3.83,0.367,1.0836,99.34,14.27,89.67,1.8302,Cardiff
12/26/2022,5.53,7.99,3.01,91.26,0.92,4.32,0.9478,1.1638,100.41,9.4,49.45,1.8362,Cardiff
12/27/2022,7.49,9.77,5.47,94.39,6.94,5.83,0.2683,1.0879,100.42,16.83,96.82,1.8434,Cardiff
12/28/2022,9.72,11.09,8.76,93.49,7.87,6.68,0.3905,1.0997,98.65,17.65,99.38,1.8521,Cardiff
12/29/2022,7.01,8.65,5.09,90.22,2.16,6.14,0.7426,1.163,98.83,11.93,71.28,1.8619,Cardiff
12/30/2022,8.87,11.1,5.98,94.75,5,6.58,0.4373,1.115,98.2,16.88,99.52,1.873,Cardiff
12/31/2022,9.98,10.88,8.58,95.29,10.6,5.51,0.2441,1.0726,98.51,19.68,99,1.8852,Cardiff
1/1/2023,8.11,9.59,6.56,94.13,1.63,4.57,0.5386,1.1719,99.39,12.67,87.02,1.8994,Cardiff
1/2/2023,4.63,7.22,1.8,92.68,0.47,2.06,1.1275,1.2235,100.46,7.83,44.94,1.9147,Cardiff
1/3/2023,8.91,11.41,2.47,95.92,11.48,6.45,0.289,1.1179,100.25,21.65,92.86,1.9313,Cardiff
1/4/2023,10.65,11.33,9.59,93.72,3.5,7.13,0.69,1.1813,100.28,17.11,96.81,1.9495,Cardiff
1/5/2023,10.16,11.11,8.97,95,6.02,5.05,0.5069,1.1563,100.47,17.2,97.71,1.969,Cardiff
1/6/2023,8.38,10.97,6.43,94.33,1.89,4.97,0.7284,1.2422,99.9,14.78,77.14,1.9896,Cardiff
1/7/2023,9.16,10.67,6.96,90.57,12.25,7.28,0.6017,1.2389,98.38,16.83,85,2.0114,Cardiff
1/8/2023,6.54,7.37,5.71,93.51,5.05,5.15,0.5815,1.284,97.8,12.46,86.43,2.0345,Cardiff
